X,Y,source_url,upstream,completeness,name,date_modified,uuid,type,version,what3words,source,nature-of-facility,raw-source,ownership,physical-address,phone,email,url
35.732183064531498,0.05542965,http://www.openstreetmap.org/way/428475297,OpenStreetMap¶w428475297,29.41%,Eldama Ravine Nursing Home,2016-07-01T13:55:59Z,d11d8f324b5e4a7cbfb9889e968ce58d,hospital,2,aggregating.correct.snuggled,OpenStreetMap,,,,,,,
39.5630696,-4.2945303,http://www.openstreetmap.org/node/1457775334,openstreetmap¶n1457775334,35.29%,Elisha Medical Clinic,2015-11-17T09:43:57.838Z,c9c7408efd8e434c9d4aababd012fa52,clinic,2,squabbling.bounty.whistles,OpenStreetMap,,,,,,,
39.9970681,1.8323706,http://www.openstreetmap.org/node/3702818291,openstreetmap¶n3702818291,35.29%,Elnur Dispensary,2015-11-17T09:43:57.838Z,3bb34af917994f8998837800df870f35,clinic,2,debuts.flunked.felted,OpenStreetMap,,,,,,,
36.8590193,-1.2619489,http://www.openstreetmap.org/node/1038202666,openstreetmap¶n1038202666,35.29%,Elra medical clinic,2015-11-17T09:43:57.838Z,e641a6a5bad545799da8ad26c42bbd4b,hospital,2,duplicate.overlooks.manliness,OpenStreetMap,,,,,,,
37.453285805187299,-0.52379575,http://www.openstreetmap.org/way/178862844,openstreetmap¶w178862844,35.29%,Embu Provincial Hospital,2015-12-11T10:51:22.924Z,e57785826248492889008c2cf871dd2d,hospital,2,inclines.fantastic.rural,OpenStreetMap,,,,,,,
34.626316,0.0378359,http://www.openstreetmap.org/node/4357387660,OpenStreetMap¶n4357387660,29.41%,Emuhaya District Hospital,2016-08-19T11:37:47Z,07988a8a80434a1da0fade428f0ce6b7,hospital,2,starlet.impartially.diviner,OpenStreetMap,,,,,,,
34.8574756,1.0788722,http://www.openstreetmap.org/node/2413248423,openstreetmap¶n2413248423,35.29%,Endebess district hospital,2015-11-17T09:43:57.838Z,996f17b9050744b8b707c1146f974219,hospital,2,dressy.swoons.cutter,OpenStreetMap,,,,,,,
34.565876005504002,0.2152608,http://www.openstreetmap.org/way/232285893,openstreetmap¶w232285893,35.29%,Eshimukoko Heath Centre,2015-12-11T10:51:22.924Z,255e4ac0ebb9478c85f7f8a777253d6a,hospital,2,scan.metaphysic.instances,OpenStreetMap,,,,,,,
34.6672601,0.0808001,http://www.openstreetmap.org/node/4393604506,OpenStreetMap¶n4393604506,29.41%,Esiarambatsi Health Centre,2016-09-09T15:03:31Z,1f464473eb0d4673b2f8340063cf5813,hospital,2,drawback.livid.belonged,OpenStreetMap,,,,,,,
36.4963235,-1.1487257,http://www.openstreetmap.org/node/4008497665,OpenStreetMap¶n4008497665,29.41%,Ewuaso Dispensery,2016-02-16T01:06:03Z,4272a459ee614ba7bb0337074e08c2d1,clinic,2,clearness.juggling.expensively,OpenStreetMap,,,,,,,
35.2776133,0.5138732,http://www.openstreetmap.org/node/2667361594,openstreetmap¶n2667361594,35.29%,Family Care,2015-11-17T09:43:57.838Z,c43266a5fc2043cf94dcbe8e26a62054,hospital,2,bikes.deodorant.vital,OpenStreetMap,,,,,,,
36.8739503,-1.2576795,http://www.openstreetmap.org/node/1101737176,openstreetmap¶n1101737176,35.29%,Fikiria Jamii Clinic,2015-11-17T09:43:57.838Z,031ab75936144ab19a7027e38bf9bdd4,hospital,2,entertainer.loaf.publisher,OpenStreetMap,,,,,,,
36.8556669,-1.2653652,http://www.openstreetmap.org/node/1038193563,openstreetmap¶n1038193563,35.29%,Fikiria Jamii Health Centre,2015-11-17T09:43:57.838Z,1096c7cf2d404c23b1e60316bea54e0e,hospital,2,subplot.coasting.envy,OpenStreetMap,,,,,,,
36.8340387,-1.3118218,http://www.openstreetmap.org/node/2001001140,openstreetmap¶n2001001140,35.29%,Flack medical clinic,2015-11-17T09:43:57.838Z,7a5e914d75ae4ec0a7e130a6d91e9d64,hospital,2,receiving.probing.streamers,OpenStreetMap,,,,,,,
37.161006,-0.7213571,http://www.openstreetmap.org/node/3105367389,openstreetmap¶n3105367389,35.29%,Focus Diagnostics Services,2015-11-17T09:43:57.838Z,501060e3600248a8a47036061ce80ba8,clinic,2,data.household.atoms,OpenStreetMap,,,,,,,
36.7930224,-1.3114911,http://www.openstreetmap.org/node/612007391,openstreetmap¶n612007391,35.29%,Frepals Hospital,2015-11-17T09:43:57.838Z,cbfb58934c684b0ea6517b5f6c00b4f4,hospital,2,unlocking.vine.forecast,OpenStreetMap,,,,,,,
36.7923801,-1.3120224,http://www.openstreetmap.org/node/698541835,openstreetmap¶n698541835,35.29%,Frepals Maternity,2015-11-17T09:43:57.838Z,5ea9d00b25704733820d7aa6b8cc1516,hospital,2,embodied.traps.microfilm,OpenStreetMap,,,,,,,
36.8589623,-1.2542578,http://www.openstreetmap.org/node/2373149870,openstreetmap¶n2373149870,35.29%,GEOJAN CHEMIST,2015-11-17T09:43:57.838Z,f2e9d67153744ddbb03f9dc9a65b7267,hospital,2,commander.relief.pure,OpenStreetMap,,,,,,,
39.941883123682899,1.71426225,http://www.openstreetmap.org/way/367403164,openstreetmap¶w367403164,35.29%,Ganyure Dispensary,2015-12-11T10:51:22.924Z,b0430560992741d7a779a47c85974bb6,hospital,2,allay.suitcase.wildfire,OpenStreetMap,,,,,,,
39.6920679941842,-3.54258615,http://www.openstreetmap.org/way/162982309,openstreetmap¶w162982309,35.29%,Ganze Medical Clinic,2015-12-11T10:51:22.924Z,68c31364a96241a7b934950144ebc94b,hospital,2,awarding.draining.building,OpenStreetMap,,,,,,,
36.7967088,-1.3170903,http://www.openstreetmap.org/node/696774091,openstreetmap¶n696774091,35.29%,Gemkam Medical Clinic,2015-11-17T09:43:57.838Z,3b64622fa0b1478cb8677dabe7d5ec4f,hospital,2,lined.ultra.blip,OpenStreetMap,,,,,,,
36.832160995450103,-1.2561908,http://www.openstreetmap.org/way/244390897,openstreetmap¶w244390897,35.29%,Gertrude's Children Hospital,2015-12-11T10:51:22.924Z,b06da6fcdb4b47e89300c4630f034013,hospital,2,divide.tomato.folks,OpenStreetMap,,,,,,,
36.831615465608799,-1.25553745,http://www.openstreetmap.org/way/238681878,openstreetmap¶w238681878,41.18%,Gertrude's Children Hospital,2015-12-11T10:51:22.924Z,eee9132797734d0a98f7f852728c7744,hospital,2,wrenching.mini.ascendant,OpenStreetMap,,,,Muthaiga Road,,,http://www.gerties.org/
34.479116910500601,-1.23891625,http://www.openstreetmap.org/way/461130347,OpenStreetMap¶w461130347,29.41%,Getontira Medical Clinic,2016-12-22T11:36:42Z,95f6eb32ba274494925cf27d01e11b90,hospital,2,mouthpiece.papaya.manned,OpenStreetMap,,,,,,,
36.9553734,-1.4884325,http://www.openstreetmap.org/node/3602673425,openstreetmap¶n3602673425,35.29%,Getrude Childrens Hospital,2015-11-17T09:43:57.838Z,71fee01ceb0e40afbd99d156d615d15d,hospital,2,sandstorm.rechecking.excitable,OpenStreetMap,,,,,,,
36.8198425,-1.3075976,http://www.openstreetmap.org/node/1577711339,openstreetmap¶n1577711339,35.29%,Getrude's Children's Hospital,2015-11-17T09:43:57.838Z,3409b4746b8b4864bbf7a91ca6e139e5,hospital,2,rainbow.ramps.youngest,OpenStreetMap,,,,,,,
39.7549246,1.996237,http://www.openstreetmap.org/node/3693558404,openstreetmap¶n3693558404,35.29%,Giriftu Hospital,2015-11-17T09:43:57.838Z,416934e554fe4a18869c9bad9197742c,hospital,2,boneless.viewfinder.semipro,OpenStreetMap,,,,,,,
36.861276,-1.2619302,http://www.openstreetmap.org/node/4504009846,OpenStreetMap¶n4504009846,29.41%,Glorious Chemist and Clinic,2016-11-16T09:40:43Z,9d44ff78ee92463e825a5a8ea1eb14fa,clinic,2,shares.skips.narrowest,OpenStreetMap,,,,,,,
34.3788124,0.7984822,http://www.openstreetmap.org/node/3955247625,OpenStreetMap¶n3955247625,35.29%,Gods Hope Of Life Medical Centre,2016-01-20T13:07:14Z,3d00c896288e43839a4d13b51507cb89,clinic,2,unworthy.devising.combs,OpenStreetMap,,,,"Lwakhakha, Lwakhakha Town Council",,,
34.2070923,-0.4223268,http://www.openstreetmap.org/node/3281773333,openstreetmap¶n3281773333,35.29%,Golden Medical Clinic,2015-11-17T09:43:57.838Z,d6be575245ec4b34b668a11a9676676c,clinic,2,catastrophe.hotly.initiations,OpenStreetMap,,,,,,,
36.883296,-1.2489842,http://www.openstreetmap.org/node/2405823280,openstreetmap¶n2405823280,35.29%,Grace Chemist and Clinic,2015-11-17T09:43:57.838Z,453fb576a2c84b1c9d47665489b0502c,clinic,2,rifled.depths.poses,OpenStreetMap,,,,,,,
36.864204,-1.2588192,http://www.openstreetmap.org/node/1103092366,openstreetmap¶n1103092366,35.29%,Grace Medical Clinic,2015-11-17T09:43:57.838Z,ba854539166c4e26b1f825248ae16b3b,hospital,2,revealing.invest.repeat,OpenStreetMap,,,,,,,
36.8475543,-1.3139039,http://www.openstreetmap.org/node/3856214865,OpenStreetMap¶n3856214865,29.41%,Grace medical clinic,2015-11-24T11:18:37Z,2a9ff6d756554639bf6095247661b121,clinic,2,pollution.promises.bats,OpenStreetMap,,,,,,,
36.8796434,-1.247564,http://www.openstreetmap.org/node/2405854915,openstreetmap¶n2405854915,35.29%,Green wood medical clinic,2015-11-17T09:43:57.838Z,8af2e42999174898830314bda6107140,hospital,2,frostbite.hounded.speakers,OpenStreetMap,,,,,,,
40.0978592,3.16894,http://www.openstreetmap.org/node/3702436366,openstreetmap¶n3702436366,35.29%,Gunana Dispensary,2015-11-17T09:43:57.838Z,084147b5ddee477bb6fa86ed224f0705,clinic,2,debrief.believable.remorseless,OpenStreetMap,,,,,,,
39.569245581875897,3.3663796,http://www.openstreetmap.org/way/365681618,openstreetmap¶w365681618,35.29%,Gurar Health Center,2015-12-11T10:51:22.924Z,430f8d74bde542199cae867edd38ff83,clinic,2,mightily.aspiring.trodden,OpenStreetMap,,,,,,,
37.63762,-3.37817,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶101377-0,41.18%,HOLILI AMEC,2016-05-20T18:16:41.338Z,36a52f4674b44904a7c3caf8494cd59f,,2,directive.exfoliation.deriving,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Private,,,,
39.511884903335002,1.02746125,http://www.openstreetmap.org/way/367401019,openstreetmap¶w367401019,35.29%,Habswein level iv Hospital,2015-12-11T10:51:22.924Z,18faa6081dde4a02adf91fb427f19daa,hospital,2,angry.studies.clop,OpenStreetMap,,,,,,,
39.511884903335002,1.02746125,http://www.openstreetmap.org/way/367397627,openstreetmap¶w367397627,35.29%,Habswein level iv Hospital,2015-12-11T10:51:22.924Z,ab85412681814c8581e6cabcc3c7581c,hospital,2,angry.studies.clop,OpenStreetMap,,,,,,,
37.1547287,-0.7218982,http://www.openstreetmap.org/node/3105367390,openstreetmap¶n3105367390,35.29%,Hadassa Health Care Centre,2015-11-17T09:43:57.838Z,be4636ae9f014f40a4d8dbc6d5def908,clinic,2,supported.learning.estimates,OpenStreetMap,,,,,,,
36.4913574,0.5374206,http://www.openstreetmap.org/node/4644244235,OpenStreetMap¶n4644244235,29.41%,Health Centre,2017-01-30T13:48:04Z,cdea3556aaee429aab2b8f422a571c38,hospital,2,bribes.strawberries.mitigation,OpenStreetMap,,,,,,,
40.283335156076298,0.19496185,http://www.openstreetmap.org/way/129213502,openstreetmap¶w129213502,35.29%,Health Post 4,2015-12-11T10:51:22.924Z,2799d5e4a1bb42febea9bb152ea01343,hospital,2,dustbin.specialness.enacted,OpenStreetMap,,,,,,,
40.2873097,0.1875946,http://www.openstreetmap.org/node/1426058801,openstreetmap¶n1426058801,35.29%,Health Post 7,2015-11-17T09:43:57.838Z,d8e1c9728faf4d2abe84c04d5ad3a348,hospital,2,scrappy.disclose.blinding,OpenStreetMap,,,,,,,
40.0560309,1.7337461,http://www.openstreetmap.org/node/3683343734,openstreetmap¶n3683343734,35.29%,Hodhan Health Center,2015-11-17T09:43:57.838Z,8fc648d19e9b437a81607782365f7fa5,clinic,2,digressions.boat.sinus,OpenStreetMap,,,,,,,
34.4610468,-0.5330771,http://www.openstreetmap.org/node/1359412980,openstreetmap¶n1359412980,35.29%,Homabay District Hospital,2015-11-17T09:43:57.838Z,1d6a1539e1e44d7cbd60547f06814b77,hospital,2,fixtures.yummy.chest,OpenStreetMap,,,,,,,
39.3185253,-4.137506,http://www.openstreetmap.org/node/833388766,openstreetmap¶n833388766,35.29%,Homeophethic Kenia Clinic,2015-11-17T09:43:57.838Z,37714e274f024ccfb5d0a79821f8f72b,hospital,2,housebound.auditorium.belonging,OpenStreetMap,,,,,,,
36.8856522,-1.2478573,http://www.openstreetmap.org/node/2405823283,openstreetmap¶n2405823283,35.29%,Hope Medical Clinic,2015-11-17T09:43:57.838Z,347b743e16a449deb0a183c9ba9eed9b,clinic,2,motel.hound.convinced,OpenStreetMap,,,,,,,
34.2944587,0.1827876,http://www.openstreetmap.org/node/1427005166,openstreetmap¶n1427005166,35.29%,Hope Phamarcy,2015-11-17T09:43:57.838Z,9c81486f96ef429bb198f1c6e50f364e,hospital,2,kinks.devours.redirect,OpenStreetMap,,,,,,,
36.8610521,-1.2614276,http://www.openstreetmap.org/node/2378857096,openstreetmap¶n2378857096,35.29%,Hope chemist,2015-11-17T09:43:57.838Z,3d6e0131a75d4d3486bfff8f139f4b90,hospital,2,punt.supposes.resettle,OpenStreetMap,,,,,,,
36.8832973,-1.2411904,http://www.openstreetmap.org/node/2405829023,openstreetmap¶n2405829023,35.29%,Horizon medical centre,2015-11-17T09:43:57.838Z,966f090f3a8b4c859ba04c06e3d4629d,hospital,2,engage.thrilled.sidelined,OpenStreetMap,,,,,,,
36.8442079,-1.2638847,http://www.openstreetmap.org/node/1101638771,openstreetmap¶n1101638771,35.29%,Huduma Bora Medics Clinic,2015-11-17T09:43:57.838Z,1811517849174a058d348f96676a30e8,hospital,2,admiringly.taxpayers.replying,OpenStreetMap,,,,,,,
36.7777457,-1.31433,http://www.openstreetmap.org/node/612008863,openstreetmap¶n612008863,35.29%,Huduma Medical Clinic,2015-11-17T09:43:57.838Z,85f75f289bb648cda77bf9b0c119b323,hospital,2,passively.walkway.measuring,OpenStreetMap,,,,,,,
40.1891375,2.2373921,http://www.openstreetmap.org/node/3702721548,openstreetmap¶n3702721548,35.29%,Hungai Dispensary,2015-11-17T09:43:57.838Z,077586d1156d4e46a3ffd3b93216e5ae,clinic,2,courtyard.pout.revoked,OpenStreetMap,,,,,,,
36.8014307,-1.2954009,http://www.openstreetmap.org/node/1333664214,openstreetmap¶n1333664214,35.29%,Hurlingham Medical Center,2015-11-17T09:43:57.838Z,5f085c35e59e4890b6865cfa1e64de45,hospital,2,movies.warned.gilding,OpenStreetMap,,,,,,,
36.8668456,-1.2609517,http://www.openstreetmap.org/node/2374943965,openstreetmap¶n2374943965,35.29%,Huruma Lions Health Center,2015-11-17T09:43:57.838Z,447d63c509354d0086c70425097886b8,clinic,2,sharp.helped.senders,OpenStreetMap,,,,,,,
37.1499188,-0.7318073,http://www.openstreetmap.org/node/3105367393,openstreetmap¶n3105367393,35.29%,Huruma Medical Services,2015-11-17T09:43:57.838Z,92d411e19f1e457a99bdbcc5777d100d,clinic,2,digested.joked.hungry,OpenStreetMap,,,,,,,
36.8721685,-1.2575357,http://www.openstreetmap.org/node/1123201102,openstreetmap¶n1123201102,35.29%,Huruma Ngei Outpatient center,2015-11-17T09:43:57.838Z,09cf61eb78454dad8135f3349844193c,hospital,2,splint.extent.strongly,OpenStreetMap,,,,,,,
36.8922635,-1.3165544,http://www.openstreetmap.org/node/949598225,openstreetmap¶n949598225,35.29%,Huruma Nursing Home,2015-11-17T09:43:57.838Z,e02a4c99e21d4de2b84af1aa232570b1,hospital,2,cartoons.outdoors.revealing,OpenStreetMap,,,,,,,
36.8753858,-1.2581783,http://www.openstreetmap.org/node/1038195572,openstreetmap¶n1038195572,35.29%,Huruma Nursing Home,2015-11-17T09:43:57.838Z,6808b0a5fd334f1f930a7cf83a1d7a15,hospital,2,peroxide.jacuzzi.tides,OpenStreetMap,,,,,,,
39.5733675,-4.3164933,http://www.openstreetmap.org/node/1457686762,openstreetmap¶n1457686762,35.29%,Huruma medical center,2015-11-17T09:43:57.838Z,9d55b60634d64564bc696c2f44fe3676,clinic,2,thorny.shuns.hopefulness,OpenStreetMap,,,,,,,
36.8756211,-1.2583089,http://www.openstreetmap.org/node/2389266140,openstreetmap¶n2389266140,35.29%,Huruma narsing home,2015-11-17T09:43:57.838Z,e5501ae59a2d41deb22eee6f32ef5ec7,hospital,2,chop.kettles.scored,OpenStreetMap,,,,,,,
34.3452,-1.19741,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶101661-7,41.18%,IKOMA,2016-05-20T18:16:41.338Z,4f8d3e27b5f24bbd825a31423e7c3016,,2,season.shocked.winnings,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
34.345136667497997,-1.19740545,http://www.openstreetmap.org/way/405288727,OpenStreetMap¶w405288727,29.41%,IKOMA Dispensary,2016-03-23T10:54:20Z,1d18168147cd4ff092e3d89e4bfb0392,clinic,2,revote.frightfully.retrospect,OpenStreetMap,,,,,,,
37.3264,-2.86618,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶101860-5,41.18%,IRKASWA,2016-05-20T18:16:41.338Z,d459cee0df1d424f9c910e878d505366,,2,refining.intestine.jagged,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
40.6104444,1.580115,http://www.openstreetmap.org/node/3781927483,OpenStreetMap¶n3781927483,29.41%,Ibrahim Ure Dispensary,2015-10-11T11:54:27Z,a6300fbbca7a4f30af61173a2d10d8e0,clinic,2,tooted.perspire.hazes,OpenStreetMap,,,,,,,
34.7444944,0.1619567,http://www.openstreetmap.org/node/4366452438,OpenStreetMap¶n4366452438,29.41%,Iguhu Dispensary,2016-08-25T14:39:03Z,723986a60f63411db3ab5e359bd30a2d,hospital,2,inculcated.overtake.interestingly,OpenStreetMap,,,,,,,
36.8591394,-1.2539314,http://www.openstreetmap.org/node/2387236685,openstreetmap¶n2387236685,35.29%,Imani medical clinic,2015-11-17T09:43:57.838Z,4dd41f1111e44a8c908acf98029e9659,hospital,2,removals.marine.snores,OpenStreetMap,,,,,,,
36.836291,-1.30871,http://www.openstreetmap.org/node/3856033696,OpenStreetMap¶n3856033696,29.41%,Imara Clinic,2015-11-24T08:15:56Z,d394ada56c08485180df828da6a2a0e3,clinic,2,sheet.shaky.recording,OpenStreetMap,,,,,,,
36.8435459,-1.3124681,http://www.openstreetmap.org/node/3856101439,OpenStreetMap¶n3856101439,29.41%,Imara Clinic,2015-11-24T09:28:01Z,6e55490e3ea64d22934cab50a2e38d68,clinic,2,ramp.weeknight.amphibian,OpenStreetMap,,,,,,,
36.8890509,-1.3242007,http://www.openstreetmap.org/node/2001268299,openstreetmap¶n2001268299,35.29%,Imara healthcare,2015-11-17T09:43:57.838Z,edf5a33218174a569a3124af3321a6fe,hospital,2,mystified.roses.denote,OpenStreetMap,,,,,,,
39.2746277,2.8767513,http://www.openstreetmap.org/node/3695322666,openstreetmap¶n3695322666,35.29%,Ingrir Dispensary,2015-11-17T09:43:57.838Z,8767a33a950f4d1095294481ced24cd4,clinic,2,accuracies.auditioning.magnetic,OpenStreetMap,,,,,,,
34.481365054314502,-1.23541315,http://www.openstreetmap.org/way/461130355,OpenStreetMap¶w461130355,29.41%,Isibania Sub District Hospital,2016-12-22T11:36:43Z,865086f1134d4a348f65c8cae12c9916,hospital,2,oxen.advertisements.procure,OpenStreetMap,,,,,,,
36.7996177,-1.3132092,http://www.openstreetmap.org/node/612009104,openstreetmap¶n612009104,35.29%,Jafwack Medical Clinic,2015-11-17T09:43:57.838Z,711ee988e5b24664a5a78c2362c370ba,hospital,2,tucked.topples.drips,OpenStreetMap,,,,,,,
36.7730791,-1.3085762,http://www.openstreetmap.org/node/701794655,openstreetmap¶n701794655,35.29%,Jamhuri Medical Clinic,2015-11-17T09:43:57.838Z,d78fb88436414cf8a0ba41f6b8f8e676,hospital,2,showed.prefect.detect,OpenStreetMap,,,,,,,
36.7916908,-1.293483,http://www.openstreetmap.org/node/1271155392,openstreetmap¶n1271155392,35.29%,Jamko health clinic,2015-11-17T09:43:57.838Z,7ff35c33864545e0a87ab02b9563822c,hospital,2,huddled.flash.ourselves,OpenStreetMap,,,,,,,
39.6820435,-4.0368289,http://www.openstreetmap.org/node/1795791432,openstreetmap¶n1795791432,35.29%,Jocham,2015-11-17T09:43:57.838Z,9ef5e58e3835411fa690299dbf833fca,hospital,2,expectant.bedspread.factored,OpenStreetMap,,,,,,,
36.8578927,-1.2633569,http://www.openstreetmap.org/node/4503896057,OpenStreetMap¶n4503896057,29.41%,Johana Justin Jinnich(Shofco Mathre),2016-11-16T08:54:00Z,ba91fea62d3c4e369e86a2381aced23f,hospital,2,fast.wide.described,OpenStreetMap,,,,,,,
36.7846291,-1.3029871,http://www.openstreetmap.org/node/1875796679,openstreetmap¶n1875796679,35.29%,Joseph Kangethe maternity and child welfare clinic,2015-11-17T09:43:57.838Z,0c80e2cd03b24f8d81987ae17aa1ef49,hospital,2,wake.unpainted.hamster,OpenStreetMap,,,,,,,
36.8832957,-1.2478133,http://www.openstreetmap.org/node/2405823289,openstreetmap¶n2405823289,35.29%,Joy Medical Clinic,2015-11-17T09:43:57.838Z,e74603b1942b45e8bcf0af6400c8ace0,clinic,2,masterful.beak.finalists,OpenStreetMap,,,,,,,
36.8857684,-1.3195618,http://www.openstreetmap.org/node/1419004988,openstreetmap¶n1419004988,35.29%,Joy Medical Clinic,2015-11-17T09:43:57.838Z,054164e909c0483782edb284e02d20d9,hospital,2,strutted.dreamers.chest,OpenStreetMap,,,,,,,
37.36434,-2.87804,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶102299-5,41.18%,KAMWANGA,2016-05-20T18:16:41.338Z,66c586c2e2394fe190a79cf4996ccd11,,2,separator.erosions.subatomic,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
36.8539702,-1.2642215,http://www.openstreetmap.org/node/1038193525,openstreetmap¶n1038193525,35.29%,KENWA,2015-11-17T09:43:57.838Z,50d5806c775245e6979a57d5b4b9f9bd,hospital,2,blatantly.scrum.staked,OpenStreetMap,,,,,,,
35.2799197,-0.3714359,http://www.openstreetmap.org/node/2393758107,openstreetmap¶n2393758107,35.29%,KERICHO DISTRICT HOSPITAL,2015-11-17T09:43:57.838Z,09b5b4ecce1144af93c762b5a4d766cd,hospital,2,ancestor.innovator.talented,OpenStreetMap,,,,,,,
36.7882747,-1.3061474,http://www.openstreetmap.org/node/698602293,openstreetmap¶n698602293,35.29%,KIBERA D.O. HEALTH CENTER,2015-11-17T09:43:57.838Z,94a0e0623e3e452d99df9318410d678f,hospital,2,fragments.giant.hiker,OpenStreetMap,,,,,,,
37.537839,-2.974045,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶102777-0,41.18%,KIKELELWA,2016-05-20T18:16:41.338Z,735a3237d66a4b5689a2eae6b5476380,,2,hatching.palatable.lobs,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
39.3132265,-4.1393915,http://www.openstreetmap.org/node/833388567,openstreetmap¶n833388567,35.29%,KINANGO DISTRICT HOSPITAL,2015-11-17T09:43:57.838Z,b74108addfbb4eb18d41a5c94a4cf8c5,hospital,2,insisting.composition.trusteeship,OpenStreetMap,,,,,,,
34.5403,-1.29669,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶103143-4,41.18%,KITAGUTITI,2016-05-20T18:16:41.338Z,d15badf9214e40c38ab537360432e4a9,,2,highlighters.chucks.handover,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
34.540380223181799,-1.2966192,http://www.openstreetmap.org/way/405427244,OpenStreetMap¶w405427244,29.41%,KITAGUTITI Dispensary,2016-03-24T08:02:21Z,05f7a479c2574520bf255684df3bffb4,clinic,2,numeral.piggyback.journey,OpenStreetMap,,,,,,,
34.29831,-1.17056,http://opendata.go.tz/dataset/list-of-health-facilities-with-geographical-location,Tanzania Ministry of Health and Social Welfare¶103278-8,41.18%,KOGAJA,2016-05-20T18:16:41.338Z,da1cc1fe12dd4c009d591bdd3c1ec644,,2,twists.trifle.psychotics,Ministry of Health and Social Welfare,Dispensary,https://data.humdata.org/dataset/tanzania-healthsites,Public,,,,
34.298378538458898,-1.17042655,http://www.openstreetmap.org/way/405427892,OpenStreetMap¶w405427892,29.41%,KOGAJA Dispensary,2016-03-24T08:07:24Z,660b83853f324ded81081efa10104135,clinic,2,grilling.carpal.blesses,OpenStreetMap,,,,,,,
35.965558798654698,-0.1688017,http://www.openstreetmap.org/way/98996072,OpenStreetMap¶w98996072,29.41%,Kabarak Health Centre,2016-02-05T10:27:22Z,f851ed7fb4b74e8fb4ff7a6cd81d740f,hospital,2,intentioned.spied.stretcher,OpenStreetMap,,,,,,,
35.965243233762898,-0.1689589,http://www.openstreetmap.org/way/98996069,OpenStreetMap¶w98996069,29.41%,Kabarak Health Centre,2016-02-05T10:27:22Z,e1d3b4ff06524b6d850f850cff08d591,hospital,2,barely.groove.somersault,OpenStreetMap,,,,,,,
34.560076419297097,0.6463033,http://www.openstreetmap.org/way/389041791,OpenStreetMap¶w389041791,29.41%,Kabuchai Health Centre,2016-03-01T13:32:22Z,af2f355dde8b48ad9e1afbe2f75a7b62,hospital,2,configuring.psychically.wages,OpenStreetMap,,,,,,,
36.623865167065198,-0.9538877,http://www.openstreetmap.org/way/172973561,openstreetmap¶w172973561,35.29%,Kago Dispensary,2015-12-11T10:51:22.924Z,36b968b71fe849e39c2b92145ed61294,hospital,2,sparklers.lifeline.twittered,OpenStreetMap,,,,,,,
36.625377413473203,-0.96369955,http://www.openstreetmap.org/way/172973573,openstreetmap¶w172973573,35.29%,Kago Dispensary,2015-12-11T10:51:22.924Z,07ec2524e648432caa56475ec8537f49,hospital,2,hometown.undervalue.folks,OpenStreetMap,,,,,,,
36.913544,-1.190298,http://www.openstreetmap.org/node/2700368083,openstreetmap¶n2700368083,35.29%,Kahawa West Clinic,2015-11-17T09:43:57.838Z,18da595d14b04455b30e8baedd4f3a1a,clinic,2,coverings.waxing.older,OpenStreetMap,,,,,,,
34.759259031977599,0.2736433,http://www.openstreetmap.org/way/232284571,openstreetmap¶w232284571,41.18%,Kakamega Provincial General Hospital,2015-12-11T10:51:22.924Z,6057a5efbdc74ebfa6217f471c0d91cc,hospital,2,silly.latched.earlobes,OpenStreetMap,,,,50100,,,
37.8733243,-1.0611389,http://www.openstreetmap.org/node/2877935301,openstreetmap¶n2877935301,35.29%,Kakululo dispensary,2015-11-17T09:43:57.838Z,f664ed53a70042ad8bbc769d68f9256f,hospital,2,spectating.convenes.chop,OpenStreetMap,,,,,,,
37.1340261,-0.4845082,http://www.openstreetmap.org/node/711491827,openstreetmap¶n711491827,35.29%,Karatina District Hospital,2015-11-17T09:43:57.838Z,4f03a9785b7b45c5b237af95ce9569f3,hospital,2,exclusivism.remove.fairground,OpenStreetMap,,,,,,,
36.7261208878733,-1.33599995,http://www.openstreetmap.org/way/94598339,openstreetmap¶w94598339,35.29%,Karen Hospital,2015-12-11T10:51:22.924Z,ee451e865533405e8775635d3e550185,hospital,2,exits.smoker.nimbly,OpenStreetMap,,,,,,,
